conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/92e4064a-a93c-4e22-a63b-8da91757b90c,wykrywać wąskie gardła,released,skill/competence,cross-sector,,Identyfikować wąskie gardła w łańcuchu dostaw.,http://data.europa.eu/esco/skill/15fa3879-ac0e-46e6-ae36-609bae9c19c3,monitorowanie działalności operacyjnej
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9349f502-9c11-476c-957d-2e016790a2ee,koordynować procedury gospodarowania odpadami,released,skill/competence,sector-specific,,"Koordynować działania zakładu lub organizacji zajmującej się gospodarką odpadami, takie jak zbieranie, sortowanie, recykling i utylizacja odpadów, aby zapewniać optymalną skuteczność działań, udoskonalać metody ograniczania ilości odpadów oraz zapewniać zgodność z przepisami.",http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207 | http://data.europa.eu/esco/skill/87dff904-fb74-4d59-972e-1c2387579d94 | http://data.europa.eu/esco/skill/73a9561d-112c-4d8a-9d5f-b2c11c5bbd5f,przewodzić innym osobom | kierowanie działaniami operacyjnymi | zarządzać odpadami
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/942edf03-a450-4261-b65c-9b447fdddc51,instalować generatory,released,skill/competence,cross-sector,,Instalować i obsługiwać generatory jako źródła zasilania zgodnie z przepisami i specyfikacjami.,http://data.europa.eu/esco/skill/a7065828-10aa-4aba-b7d4-f23a30df5060,"montaż i naprawa urządzeń elektrycznych, elektronicznych i precyzyjnych"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9438b0dc-062a-4893-b176-959706e4ae1e,korzystać z materiałów przyjaznych dla środowiska,released,skill/competence,cross-sector,korzystać z materiałów ekologicznych,"Pracować z materiałami przyjaznymi dla środowiska, takimi jak systemy materiałów wykończeniowych na bazie wody lub kleje bez formaldehydu.",http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/2aaad52d-599e-4e77-a681-bbc236825821 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,poznawać sposoby na zmniejszenie negatywnego wpływu konsumpcji | oceniać wpływ osobistych zachowań na środowisko | przestrzeganie przepisów prawa i norm w zakresie ochrony środowiska
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/94747ff4-603d-47d4-9780-bf53be41e190,przeprowadzać inspekcje urządzeń przemysłowych,released,skill/competence,cross-sector,,"Dokonywać inspekcji sprzętu używanego podczas czynności przemysłowych, takich jak np. urządzenia produkcyjne lub budowlane, aby zapewnić zgodność urządzeń z przepisami w zakresie zdrowia, bezpieczeństwa i środowiska.",http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d,montaż elementów drewnianych i metalowych
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/956487a3-5b0b-4d03-8d0e-01e71fb65482,obligacje społeczne,released,knowledge,sector-specific,,"Zestaw instrumentów finansowych służących pozyskaniu kapitału na projekty, których realizacja będzie miała pozytywne wyniki społeczne. W przypadku tych instrumentów zwrot z inwestycji ma miejsce w momencie osiągnięcia konkretnych celów polityki społecznej. Obligacje społeczne na ogół wykorzystuje się do finansowania projektów w obszarach, takich jak przystępne cenowo infrastruktury, dostęp do usług podstawowych, programy zatrudnienia, bezpieczeństwo żywnościowe i zrównoważone systemy żywnościowe.
	",http://data.europa.eu/esco/isced-f/0412,"finanse, bankowość i ubezpieczenia"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9582094d-e08c-4df2-a6f1-7c321724f273,naturalne zasoby żywnościowe,released,knowledge,occupation-specific,naturalne zasoby żywności,"Lokalizacja, cechy i preparaty bezpiecznych, jadalnych i pitnych produktów naturalnych, takich jak owoce, rośliny, mięso oraz woda słodka lub pochodząca z recyklingu.",http://data.europa.eu/esco/isced-f/0721,przetwórstwo żywności
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/95bff246-c3ce-4181-a11b-e4363453c2f8,standardy zarządzania środowiskowego,released,knowledge,cross-sector,ISO 14001 | certyfikat ISO 14000 | pogotowie ratunkowe,"Wymogi, jakie organizacja musi spełnić, aby wdrożyć system zarządzania środowiskowego w celu poprawy swojej efektywności środowiskowej, takie jak norma ISO 14001.
	",http://data.europa.eu/esco/isced-f/0712,technologia ochrony środowiska
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/96835f47-da71-415b-8cbf-d37386dc98d4,przeprowadzać ankiety środowiskowe,released,skill/competence,cross-sector,,Przeprowadzać ankiety w celu zbierania informacji do analizy i zarządzania ryzykiem środowiskowym w organizacji lub w szerszym kontekście.,http://data.europa.eu/esco/skill/7eafec38-621a-4b6e-9298-bfe70ec0b253,prowadzenie badań naukowych lub rynkowych
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/96d549bb-3e62-4c45-92a7-f114df089581,analizować strategie dotyczące łańcucha dostaw,released,skill/competence,cross-sector,,"Badać szczegóły dotyczące planowania produkcji przez organizację, oczekiwane jednostki produkcyjne, jakość, ilość, koszt, dostępny czas i wymogi w zakresie pracy. Przedstawiać sugestie w celu poprawy jakości produktów, jakości usług i zmniejszenia kosztów.",http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/bdcf429c-5ccf-4c3d-bb61-4c987573a35e | http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06,myśleć krytycznie | wykazywać się przedsiębiorczością | analiza operacji biznesowych
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/96d901a6-c931-4e8d-b685-a47e1deaaa1b,określać zapotrzebowanie energetyczne,released,skill/competence,sector-specific,,"Określać rodzaj energii i jej ilość niezbędnej w budynku lub instalacji, aby zapewnić konsumentom najbardziej korzystne, zrównoważone i ekonomicznie racjonalne usługi energetyczne.",http://data.europa.eu/esco/skill/b917784a-d7c9-437c-be6e-0de41067fa62,szacowanie zapotrzebowania na zasoby
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/97725325-5287-4ebb-9f83-1ba2c38f465c,wytwarzać zrównoważone produkty,released,skill/competence,cross-sector,wytwarzać zielone produkty | wytwarzać produkty o niskim wpływie na środowisko | rozwijać zrównoważone produkty,"Produkcja towarów w sposób zrównoważony na każdym etapie cyklu życia produktu, co obejmuje propagowanie odpowiedzialności społecznej, oszczędzanie zasobów i minimalizowanie negatywnego wpływu na środowisko.
	",http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,przestrzeganie przepisów prawa i norm w zakresie ochrony środowiska
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/97902800-f9e0-4a73-8826-6cc42f874a18,zielona logistyka,released,knowledge,cross-sector,ekologicznie świadoma logistyka | zasady zielonej logistyki | ekologistyka | paradygmaty zielonej logistyki | zielone operacje logistyczne | ekologiczna logistyka | logistyka świadoma ekologicznie | logistyka przyjazna dla środowiska | podstawy zielonej logistyki,"Podejścia i działania mające na celu zminimalizowanie skutków ekologicznych działalności logistycznej.
	",http://data.europa.eu/esco/isced-f/0413 | http://data.europa.eu/esco/skill/e843973c-23dd-416a-8a9c-9e89512542fb,zarządzanie i administracja | logistyka
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/97b473ae-8535-498d-9999-cc77549c5e50,identyfikować odpowiednie źródła dla pomp ciepła,released,skill/competence,sector-specific,,"Określać dostępne źródła ciepła i energii, wybierając spośród różnych rodzajów dostępnych źródeł ciepła, z uwzględnieniem wpływu temperatury danego źródła na efektywność energetyczną.
	",http://data.europa.eu/esco/skill/6ee936b0-4e0c-4e04-97c7-1f4ee9230d67,opracowywanie celów i strategii
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/982ccb23-102c-4d7a-a899-4df50a032def,instalować systemy skupiania światła słonecznego,released,skill/competence,occupation-specific,instalowanie systemów skoncentrowanej energii słonecznej | zainstalować systemy skoncentrowanej energii słonecznej | instalacja skoncentrowanego systemu zasilania energią słoneczną | zainstalować elektrownię fotowoltaiczną | montaż systemu skoncentrowanej energii słonecznej | montaż systemów skoncentrowanej energii słonecznej | instalacja systemów skoncentrowanej energii słonecznej,"Instalować systemy wykorzystujące materiały odblaskowe, takie jak soczewki i lusterka, oraz systemy śledzenia w celu skupienia światła słonecznego w wiązce, co nadaje moc wytwórczą energii elektrycznej w ramach wytwarzania ciepła.",http://data.europa.eu/esco/skill/b85caa4a-f04b-4331-80df-11404fd71225,"montaż urządzeń grzewczych, wentylacyjnych i klimatyzacyjnych"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/988f696e-01c9-4aa5-b024-4aa96505ee0c,obsługiwać sprzęt do ogrzewania wody,released,skill/competence,sector-specific,,"Obsługiwać sprzęt do ogrzewania wody, takie jak sprzęt elektryczny, wymienniki ciepła, pompy cieplne i słoneczne urządzenia grzewcze.",http://data.europa.eu/esco/skill/8bf9699c-f964-4e4b-ac3d-55aface09cbc,obsługa urządzeń do wytwarzania lub dystrybucji energii
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9920e559-e66c-44a8-b853-bf5c66f123fe,nadzorować systemy biofiltrów,released,skill/competence,occupation-specific,,"Nadzorować systemy biofiltrów wykorzystywane do kontroli zanieczyszczeń wody i powietrza.
   ",http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d,montaż elementów drewnianych i metalowych
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/995f7d9c-45c9-4622-b704-739982ff9070,rozwój zlewni,released,knowledge,sector-specific,,"Badanie odpowiednich cech zlewni mających na celu zrównoważoną dystrybucję jej zasobów oraz proces tworzenia i wdrażania planów, programów i projektów w celu utrzymania i poprawy funkcji zlewni, które wpływają na społeczności roślin, zwierząt i ludzi w granicach zlewni.",http://data.europa.eu/esco/isced-f/0732,budownictwo oraz inżynieria lądowa i wodna
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9a354775-1a03-4258-a357-be4ab0a07465,tworzyć dachy zielone,released,skill/competence,sector-specific,,"Tworzyć roślinność na dachach, biorąc pod uwagę kwestie wody i drenażu, filtrów i gleby. Sadzić odpowiednie trawy i ewentualnie krzewy oraz drzewa. Tworzyć zielony dach z uwzględnieniem przepisów BHP.",http://data.europa.eu/esco/skill/b2c688b0-9106-466d-8b88-eafdfe608e7d,projektowanie struktur i infrastruktury
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9b242812-7d88-4219-bac7-1195ecc4db51,systemy recyrkulacji,released,knowledge,sector-specific,,"Charakterystyka i funkcjonowanie złożonego obiegu, napowietrzania i systemów filtra biologicznego.",http://data.europa.eu/esco/isced-f/0732,budownictwo oraz inżynieria lądowa i wodna
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9b5aa426-7daa-4143-8d70-c3623e8c7e60,projektować systemy okienne i systemy oszklenia,released,skill/competence,sector-specific,,"Projektować systemy okienne/oszklenia w celu zapewnienia optymalnego komfortu i charakterystyki energetycznej budynku. Oceniać i projektować optymalny system zaciemniania i strategię sterowania nim.
	",http://data.europa.eu/esco/skill/883eab8c-d8a6-4e8b-9b11-7d9001e172ab,projektowanie systemów i produktów
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9be02d2d-9d45-400b-aa05-1e9aee7bd815,wytwarzanie energii elektrycznej na małą skalę,released,knowledge,sector-specific,mini elektrownia wiatrowa | mini turbiny wiatrowe | generator wiatrowy | domowe turbiny wiatrowe,"Małe turbiny wiatrowe służące do wytwarzania energii elektrycznej na miejscu (na dachach itp.) i ich wkład w charakterystykę energetyczną budynku.
	",http://data.europa.eu/esco/skill/25fb676a-cf69-487d-a9c1-273c6f291b6a | http://data.europa.eu/esco/isced-f/0713,energia wiatrowa | elektryczność i energia
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9c07b3e2-b919-4594-b6f2-e01df6e9390f,projektować mikroklimaty w budynkach,released,skill/competence,sector-specific,,"Omawiać i oceniać warunki klimatyczne i lokalne w danym miejscu pod kątem zastosowania optymalnych strategii pasywnych (mikro- i makroklimat). Łączyć kilka strategii projektowania, w tym główne strategie projektowania pasywnego, a także dokonywać oceny ich wydajność jako koncepcji energetycznej całego budynku.
	",http://data.europa.eu/esco/skill/883eab8c-d8a6-4e8b-9b11-7d9001e172ab,projektowanie systemów i produktów
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9ccb56ee-3d5f-4d48-8692-8f96fe1e4adb,absorpcyjne układy chłodzenia z wykorzystaniem energii słonecznej,released,knowledge,sector-specific,chłodzenie słoneczne | chłodzenie absorpcyjne słoneczne | chłodzenie metodą absorpcji pary,"Chłodzenie absorpcyjne z wykorzystaniem energii słonecznej jest aktywowanym ciepłem układem chłodzenia opartym na procesie absorpcji roztworu. Ma ono wpływ na charakterystykę energetyczną budynku.
	",http://data.europa.eu/esco/isced-f/0713,elektryczność i energia
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9cf2856d-0375-4ec3-a51f-7f9c82119859,dbać o systemy solarne,released,skill/competence,cross-sector,test wydajności paneli słonecznych | utrzymywać wieżę solarną | konserwacja paneli słonecznych | konserwacja systemów energii słonecznej | naprawa paneli słonecznych,"Badanie osiągów paneli słonecznych, odczyt liczników w celu sprawdzania wskaźników energii, wykrywanie i usuwanie awarii oraz, w razie konieczności, czyszczenie paneli.",http://data.europa.eu/esco/skill/ab75d510-ac75-482d-b671-bb3bad741f07 | http://data.europa.eu/esco/skill/ec0401f1-f690-46be-934b-f6f5611085f5,"dokonywać pomiarów do celów związanych z pracą | konserwacja urządzeń elektrycznych, elektronicznych i precyzyjnych"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9d04490c-cea5-4765-a15e-99c46b543c1d,koordynować dostawy materiałów do recyklingu,released,skill/competence,cross-sector,,Koordynowanie i nadzorowanie przemieszczania materiałów do recyklingu. Komunikowanie się z przedsiębiorstwami przetwórczymi i pośrednikami transportowymi.,http://data.europa.eu/esco/skill/40f27736-0d98-4446-8234-11646e4f4bc3 | http://data.europa.eu/esco/skill/cfd5ab8f-ef8a-4877-8243-ddf17ac74604,nadzorować logistykę wyrobów gotowych | planowanie wydarzeń i opracowywanie programów
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9d3490b2-a0e6-415b-81a4-a3a4a63268b0,dbać o zdrowie roślin,released,skill/competence,sector-specific,,"Zarządzanie ogólne ochroną roślin i wspieranie jej. Wykorzystywanie zrównoważonych technik ogrodniczych oraz zintegrowana ochrona przed szkodnikami w ogrodach zarówno na zewnątrz, jak i w pomieszczeniach.",http://data.europa.eu/esco/skill/b7c82b1b-cff9-4641-a62f-e4e28395eade,uprawa gruntów i roślin
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9d75efb9-0c77-4f86-b5e7-99100808564a,zwalczanie szkodników roślin,released,knowledge,cross-sector,,"Rodzaje i cechy szkodników roślin oraz upraw. Różne rodzaje metod kontroli szkodników, działania z wykorzystaniem metod konwencjonalnych lub biologicznych, uwzględniające rodzaj roślin lub upraw, warunki środowiskowe i klimatyczne oraz przepisy dotyczące zdrowia i bezpieczeństwa. Magazynowanie i postępowanie z produktami.",http://data.europa.eu/esco/isced-f/0811,produkcja roślinna i zwierzęca
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9da6f4ba-24a0-485f-bf66-3f632387dcd9,nadzorować system krążenia akwakultury,released,skill/competence,occupation-specific,,"Nadzorować systemy krążenia i napowietrzania z zastosowaniem analizy składu chemicznego wody.
   ",http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d,montaż elementów drewnianych i metalowych
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9dfab993-ecab-4292-9cb2-528a93eb3161,stosować techniki badania siedlisk,released,skill/competence,sector-specific,,"Stosowanie strategii pobierania próbek i szeregu technik badania siedlisk, takich jak systemy informacji geograficznej (GIS), globalny system pozycjonowania (GPS), fotografia lotnicza, zapisy i mapy.",http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,monitorowanie warunków środowiskowych
